seed,method,weights,fdp,power,nsel,test_positive_rate,cal_positive_rate,mean_cal_weight,max_cal_weight
57,WCS.hete,ignore shift,0.12354312354312354,0.9543147208121827,429,0.788,0.3375,1.0,1.0
57,WCS.homo,ignore shift,0.12354312354312354,0.9543147208121827,429,0.788,0.3375,1.0,1.0
57,WCS.dtm,ignore shift,0.0,0.0,0,0.788,0.3375,1.0,1.0
57,WBH,clip weights at 3,0.09473684210526316,0.8730964467005076,380,0.788,0.3375,0.6728104660897469,3.0
57,WCS.hete,clip weights at 3,0.09259259259259259,0.8705583756345178,378,0.788,0.3375,0.6728104660897469,3.0
57,WCS.homo,clip weights at 3,0.09234828496042216,0.8730964467005076,379,0.788,0.3375,0.6728104660897469,3.0
57,WCS.dtm,clip weights at 3,0.0,0.0,0,0.788,0.3375,0.6728104660897469,3.0
58,WBH,oracle weights,0.12162162162162163,0.8666666666666667,370,0.75,0.33875,1.0189552302288483,20.15311345243771
58,WCS.hete,oracle weights,0.11911357340720222,0.848,361,0.75,0.33875,1.0189552302288483,20.15311345243771
58,WCS.homo,oracle weights,0.12064343163538874,0.8746666666666667,373,0.75,0.33875,1.0189552302288483,20.15311345243771
58,WCS.dtm,oracle weights,0.0,0.0,0,0.75,0.33875,1.0189552302288483,20.15311345243771
58,WBH,ignore shift,0.14457831325301204,0.9466666666666667,415,0.75,0.33875,1.0,1.0
58,WCS.hete,ignore shift,0.14457831325301204,0.9466666666666667,415,0.75,0.33875,1.0,1.0
58,WCS.homo,ignore shift,0.14457831325301204,0.9466666666666667,415,0.75,0.33875,1.0,1.0
58,WCS.dtm,ignore shift,0.0,0.0,0,0.75,0.33875,1.0,1.0
58,WBH,clip weights at 3,0.09482758620689655,0.84,348,0.75,0.33875,0.7177827776914438,3.0
58,WCS.hete,clip weights at 3,0.09482758620689655,0.84,348,0.75,0.33875,0.7177827776914438,3.0
58,WCS.homo,clip weights at 3,0.09510086455331412,0.8373333333333334,347,0.75,0.33875,0.7177827776914438,3.0
58,WCS.dtm,clip weights at 3,0.0,0.0,0,0.75,0.33875,0.7177827776914438,3.0
59,WBH,oracle weights,0.0838150289017341,0.8233766233766234,346,0.77,0.36125,0.8536335250145356,22.272899416871276
59,WCS.hete,oracle weights,0.08955223880597014,0.6337662337662338,268,0.77,0.36125,0.8536335250145356,22.272899416871276
59,WCS.homo,oracle weights,0.08430232558139535,0.8181818181818182,344,0.77,0.36125,0.8536335250145356,22.272899416871276
59,WCS.dtm,oracle weights,0.0,0.0,0,0.77,0.36125,0.8536335250145356,22.272899416871276
59,WBH,ignore shift,0.14418604651162792,0.9558441558441558,430,0.77,0.36125,1.0,1.0
59,WCS.hete,ignore shift,0.14418604651162792,0.9558441558441558,430,0.77,0.36125,1.0,1.0
59,WCS.homo,ignore shift,0.14418604651162792,0.9558441558441558,430,0.77,0.36125,1.0,1.0
59,WCS.dtm,ignore shift,0.0,0.0,0,0.77,0.36125,1.0,1.0
59,WBH,clip weights at 3,0.0748502994011976,0.8025974025974026,334,0.77,0.36125,0.6611413102998642,3.0
59,WCS.hete,clip weights at 3,0.0748502994011976,0.8025974025974026,334,0.77,0.36125,0.6611413102998642,3.0
59,WCS.homo,clip weights at 3,0.07462686567164178,0.8051948051948052,335,0.77,0.36125,0.6611413102998642,3.0
59,WCS.dtm,clip weights at 3,0.0,0.0,0,0.77,0.36125,0.6611413102998642,3.0
60,WBH,oracle weights,0.10789473684210527,0.875968992248062,380,0.774,0.36,1.013855234932961,32.17639760521058
60,WCS.hete,oracle weights,0.10817941952506596,0.8733850129198967,379,0.774,0.36,1.013855234932961,32.17639760521058
60,WCS.homo,oracle weights,0.10761154855643044,0.8785529715762274,381,0.774,0.36,1.013855234932961,32.17639760521058
60,WCS.dtm,oracle weights,0.0,0.0,0,0.774,0.36,1.013855234932961,32.17639760521058
60,WBH,ignore shift,0.13012048192771083,0.9328165374677002,415,0.774,0.36,1.0,1.0
60,WCS.hete,ignore shift,0.13012048192771083,0.9328165374677002,415,0.774,0.36,1.0,1.0
60,WCS.homo,ignore shift,0.13012048192771083,0.9328165374677002,415,0.774,0.36,1.0,1.0
60,WCS.dtm,ignore shift,0.0,0.0,0,0.774,0.36,1.0,1.0
60,WBH,clip weights at 3,0.09192200557103064,0.8423772609819121,359,0.774,0.36,0.7145488652842787,3.0
60,WCS.hete,clip weights at 3,0.09444444444444444,0.8423772609819121,360,0.774,0.36,0.7145488652842787,3.0
60,WCS.homo,clip weights at 3,0.09243697478991597,0.8372093023255814,357,0.774,0.36,0.7145488652842787,3.0
60,WCS.dtm,clip weights at 3,0.0,0.0,0,0.774,0.36,0.7145488652842787,3.0
61,WBH,oracle weights,0.0975609756097561,0.8856382978723404,369,0.752,0.32875,0.9350388997352481,50.112051137287864
61,WCS.hete,oracle weights,0.1,0.8856382978723404,370,0.752,0.32875,0.9350388997352481,50.112051137287864
61,WCS.homo,oracle weights,0.0972972972972973,0.8882978723404256,370,0.752,0.32875,0.9350388997352481,50.112051137287864
61,WCS.dtm,oracle weights,0.0,0.0,0,0.752,0.32875,0.9350388997352481,50.112051137287864
61,WBH,ignore shift,0.13942307692307693,0.9521276595744681,416,0.752,0.32875,1.0,1.0
61,WCS.hete,ignore shift,0.13942307692307693,0.9521276595744681,416,0.752,0.32875,1.0,1.0
61,WCS.homo,ignore shift,0.13942307692307693,0.9521276595744681,416,0.752,0.32875,1.0,1.0
61,WCS.dtm,ignore shift,0.0,0.0,0,0.752,0.32875,1.0,1.0
61,WBH,clip weights at 3,0.08163265306122448,0.8377659574468085,343,0.752,0.32875,0.6460185421290919,3.0
61,WCS.hete,clip weights at 3,0.08163265306122448,0.8377659574468085,343,0.752,0.32875,0.6460185421290919,3.0
61,WCS.homo,clip weights at 3,0.08163265306122448,0.8377659574468085,343,0.752,0.32875,0.6460185421290919,3.0
61,WCS.dtm,clip weights at 3,0.0,0.0,0,0.752,0.32875,0.6460185421290919,3.0
62,WBH,oracle weights,0.09574468085106383,0.8717948717948718,376,0.78,0.34125,0.8801508024402908,33.266008929760595
62,WCS.hete,oracle weights,0.09012875536480687,0.5435897435897435,233,0.78,0.34125,0.8801508024402908,33.266008929760595
62,WCS.homo,oracle weights,0.09574468085106383,0.8717948717948718,376,0.78,0.34125,0.8801508024402908,33.266008929760595
62,WCS.dtm,oracle weights,0.0,0.0,0,0.78,0.34125,0.8801508024402908,33.266008929760595
62,WBH,ignore shift,0.14220183486238533,0.958974358974359,436,0.78,0.34125,1.0,1.0
62,WCS.hete,ignore shift,0.14220183486238533,0.958974358974359,436,0.78,0.34125,1.0,1.0
62,WCS.homo,ignore shift,0.14220183486238533,0.958974358974359,436,0.78,0.34125,1.0,1.0
62,WCS.dtm,ignore shift,0.0,0.0,0,0.78,0.34125,1.0,1.0
62,WBH,clip weights at 3,0.07122507122507123,0.8358974358974359,351,0.78,0.34125,0.6802444277889191,3.0
62,WCS.hete,clip weights at 3,0.0659025787965616,0.8358974358974359,349,0.78,0.34125,0.6802444277889191,3.0
62,WCS.homo,clip weights at 3,0.07122507122507123,0.8358974358974359,351,0.78,0.34125,0.6802444277889191,3.0
62,WCS.dtm,clip weights at 3,0.0,0.0,0,0.78,0.34125,0.6802444277889191,3.0
63,WBH,oracle weights,0.13414634146341464,0.9293193717277487,410,0.764,0.36125,1.124668979359312,50.791967246681054
63,WCS.hete,oracle weights,0.13333333333333333,0.20418848167539266,90,0.764,0.36125,1.124668979359312,50.791967246681054
63,WCS.homo,oracle weights,0.13317191283292978,0.93717277486911,413,0.764,0.36125,1.124668979359312,50.791967246681054
63,WCS.dtm,oracle weights,0.0,0.0,0,0.764,0.36125,1.124668979359312,50.791967246681054
63,WBH,ignore shift,0.15011547344110854,0.9633507853403142,433,0.764,0.36125,1.0,1.0
63,WCS.hete,ignore shift,0.14814814814814814,0.9633507853403142,432,0.764,0.36125,1.0,1.0
63,WCS.homo,ignore shift,0.15011547344110854,0.9633507853403142,433,0.764,0.36125,1.0,1.0
63,WCS.dtm,ignore shift,0.0,0.0,0,0.764,0.36125,1.0,1.0
63,WBH,clip weights at 3,0.0821917808219178,0.8769633507853403,365,0.764,0.36125,0.7050834875439688,3.0
63,WCS.hete,clip weights at 3,0.08241758241758242,0.8743455497382199,364,0.764,0.36125,0.7050834875439688,3.0
63,WCS.homo,clip weights at 3,0.08241758241758242,0.8743455497382199,364,0.764,0.36125,0.7050834875439688,3.0
63,WCS.dtm,clip weights at 3,0.0,0.0,0,0.764,0.36125,0.7050834875439688,3.0
64,WBH,oracle weights,0.10084033613445378,0.8652291105121294,357,0.742,0.33625,0.9903972771024169,27.191207243500415
64,WCS.hete,oracle weights,0.1005586592178771,0.8679245283018868,358,0.742,0.33625,0.9903972771024169,27.191207243500415
64,WCS.homo,oracle weights,0.1005586592178771,0.8679245283018868,358,0.742,0.33625,0.9903972771024169,27.191207243500415
64,WCS.dtm,oracle weights,0.0,0.0,0,0.742,0.33625,0.9903972771024169,27.191207243500415
64,WBH,ignore shift,0.13432835820895522,0.9380053908355795,402,0.742,0.33625,1.0,1.0
64,WCS.hete,ignore shift,0.13432835820895522,0.9380053908355795,402,0.742,0.33625,1.0,1.0
64,WCS.homo,ignore shift,0.13432835820895522,0.9380053908355795,402,0.742,0.33625,1.0,1.0
64,WCS.dtm,ignore shift,0.0,0.0,0,0.742,0.33625,1.0,1.0
64,WBH,clip weights at 3,0.08708708708708708,0.8194070080862533,333,0.742,0.33625,0.71162772890126,3.0
64,WCS.hete,clip weights at 3,0.08761329305135952,0.8140161725067385,331,0.742,0.33625,0.71162772890126,3.0
64,WCS.homo,clip weights at 3,0.08787878787878788,0.8113207547169812,330,0.742,0.33625,0.71162772890126,3.0
64,WCS.dtm,clip weights at 3,0.0,0.0,0,0.742,0.33625,0.71162772890126,3.0
65,WBH,oracle weights,0.10582010582010581,0.898936170212766,378,0.752,0.38,1.2526238421810034,47.61683956638056
65,WCS.hete,oracle weights,0.1092896174863388,0.8670212765957447,366,0.752,0.38,1.2526238421810034,47.61683956638056
65,WCS.homo,oracle weights,0.10610079575596817,0.8962765957446809,377,0.752,0.38,1.2526238421810034,47.61683956638056
65,WCS.dtm,oracle weights,0.0,0.0,0,0.752,0.38,1.2526238421810034,47.61683956638056
65,WBH,ignore shift,0.11597938144329897,0.9122340425531915,388,0.752,0.38,1.0,1.0
65,WCS.hete,ignore shift,0.11597938144329897,0.9122340425531915,388,0.752,0.38,1.0,1.0
65,WCS.homo,ignore shift,0.11597938144329897,0.9122340425531915,388,0.752,0.38,1.0,1.0
65,WCS.dtm,ignore shift,0.0,0.0,0,0.752,0.38,1.0,1.0
65,WBH,clip weights at 3,0.09615384615384616,0.875,364,0.752,0.38,0.7926334703987945,3.0
65,WCS.hete,clip weights at 3,0.09863013698630137,0.875,365,0.752,0.38,0.7926334703987945,3.0
65,WCS.homo,clip weights at 3,0.09836065573770492,0.8776595744680851,366,0.752,0.38,0.7926334703987945,3.0
65,WCS.dtm,clip weights at 3,0.0,0.0,0,0.752,0.38,0.7926334703987945,3.0
66,WBH,oracle weights,0.11023622047244094,0.9064171122994652,381,0.748,0.34375,1.0744233845566273,53.76874031808748
66,WCS.hete,oracle weights,0.11607142857142858,0.7941176470588235,336,0.748,0.34375,1.0744233845566273,53.76874031808748
66,WCS.homo,oracle weights,0.11286089238845144,0.9037433155080213,381,0.748,0.34375,1.0744233845566273,53.76874031808748
66,WCS.dtm,oracle weights,0.0,0.0,0,0.748,0.34375,1.0744233845566273,53.76874031808748
66,WBH,ignore shift,0.15914489311163896,0.946524064171123,421,0.748,0.34375,1.0,1.0
66,WCS.hete,ignore shift,0.1595238095238095,0.9438502673796791,420,0.748,0.34375,1.0,1.0
66,WCS.homo,ignore shift,0.15914489311163896,0.946524064171123,421,0.748,0.34375,1.0,1.0
66,WCS.dtm,ignore shift,0.0,0.0,0,0.748,0.34375,1.0,1.0
66,WBH,clip weights at 3,0.07164179104477612,0.8315508021390374,335,0.748,0.34375,0.6904034378240539,3.0
66,WCS.hete,clip weights at 3,0.07164179104477612,0.8315508021390374,335,0.748,0.34375,0.6904034378240539,3.0
66,WCS.homo,clip weights at 3,0.07164179104477612,0.8315508021390374,335,0.748,0.34375,0.6904034378240539,3.0
66,WCS.dtm,clip weights at 3,0.0,0.0,0,0.748,0.34375,0.6904034378240539,3.0
67,WBH,oracle weights,0.14285714285714285,0.9,399,0.76,0.3625,0.9842985621656217,33.57837735842424
67,WCS.hete,oracle weights,0.150997150997151,0.7842105263157895,351,0.76,0.3625,0.9842985621656217,33.57837735842424
67,WCS.homo,oracle weights,0.14463840399002495,0.9026315789473685,401,0.76,0.3625,0.9842985621656217,33.57837735842424
67,WCS.dtm,oracle weights,0.0,0.0,0,0.76,0.3625,0.9842985621656217,33.57837735842424
67,WBH,ignore shift,0.16273584905660377,0.9342105263157895,424,0.76,0.3625,1.0,1.0
67,WCS.hete,ignore shift,0.16627634660421545,0.9368421052631579,427,0.76,0.3625,1.0,1.0
67,WCS.homo,ignore shift,0.16627634660421545,0.9368421052631579,427,0.76,0.3625,1.0,1.0
67,WCS.dtm,ignore shift,0.0,0.0,0,0.76,0.3625,1.0,1.0
67,WBH,clip weights at 3,0.11497326203208556,0.8710526315789474,374,0.76,0.3625,0.6965805518199986,3.0
67,WCS.hete,clip weights at 3,0.11497326203208556,0.8710526315789474,374,0.76,0.3625,0.6965805518199986,3.0
67,WCS.homo,clip weights at 3,0.11497326203208556,0.8710526315789474,374,0.76,0.3625,0.6965805518199986,3.0
67,WCS.dtm,clip weights at 3,0.0,0.0,0,0.76,0.3625,0.6965805518199986,3.0
68,WBH,oracle weights,0.11075949367088607,0.7656675749318801,316,0.734,0.38625,0.9722803485282037,36.033504184132774
68,WCS.hete,oracle weights,0.09292035398230089,0.55858310626703,226,0.734,0.38625,0.9722803485282037,36.033504184132774
68,WCS.homo,oracle weights,0.11217948717948718,0.7547683923705722,312,0.734,0.38625,0.9722803485282037,36.033504184132774
68,WCS.dtm,oracle weights,0.0,0.0,0,0.734,0.38625,0.9722803485282037,36.033504184132774
68,WBH,ignore shift,0.16985645933014354,0.9455040871934605,418,0.734,0.38625,1.0,1.0
68,WCS.hete,ignore shift,0.16985645933014354,0.9455040871934605,418,0.734,0.38625,1.0,1.0
68,WCS.homo,ignore shift,0.16985645933014354,0.9455040871934605,418,0.734,0.38625,1.0,1.0
68,WCS.dtm,ignore shift,0.0,0.0,0,0.734,0.38625,1.0,1.0
68,WBH,clip weights at 3,0.11145510835913312,0.782016348773842,323,0.734,0.38625,0.7281578707045335,3.0
68,WCS.hete,clip weights at 3,0.11145510835913312,0.782016348773842,323,0.734,0.38625,0.7281578707045335,3.0
68,WCS.homo,clip weights at 3,0.11145510835913312,0.782016348773842,323,0.734,0.38625,0.7281578707045335,3.0
68,WCS.dtm,clip weights at 3,0.0,0.0,0,0.734,0.38625,0.7281578707045335,3.0
69,WBH,oracle weights,0.0859375,0.609375,256,0.768,0.3425,0.8749736931927806,29.07116563210051
69,WCS.hete,oracle weights,0.06349206349206349,0.15364583333333334,63,0.768,0.3425,0.8749736931927806,29.07116563210051
69,WCS.homo,oracle weights,0.08764940239043825,0.5963541666666666,251,0.768,0.3425,0.8749736931927806,29.07116563210051
69,WCS.dtm,oracle weights,0.0,0.0,0,0.768,0.3425,0.8749736931927806,29.07116563210051
69,WBH,ignore shift,0.13592233009708737,0.9270833333333334,412,0.768,0.3425,1.0,1.0
69,WCS.hete,ignore shift,0.13592233009708737,0.9270833333333334,412,0.768,0.3425,1.0,1.0
69,WCS.homo,ignore shift,0.13592233009708737,0.9270833333333334,412,0.768,0.3425,1.0,1.0
69,WCS.dtm,ignore shift,0.0,0.0,0,0.768,0.3425,1.0,1.0
69,WBH,clip weights at 3,0.08365019011406843,0.6276041666666666,263,0.768,0.3425,0.6555498879671796,3.0
69,WCS.hete,clip weights at 3,0.08333333333333333,0.6302083333333334,264,0.768,0.3425,0.6555498879671796,3.0
69,WCS.homo,clip weights at 3,0.08365019011406843,0.6276041666666666,263,0.768,0.3425,0.6555498879671796,3.0
69,WCS.dtm,clip weights at 3,0.0,0.0,0,0.768,0.3425,0.6555498879671796,3.0
70,WBH,oracle weights,0.1261904761904762,0.9386189258312021,420,0.782,0.36625,0.9581286932017733,19.21279009558932
70,WCS.hete,oracle weights,0.1261904761904762,0.9386189258312021,420,0.782,0.36625,0.9581286932017733,19.21279009558932
70,WCS.homo,oracle weights,0.1261904761904762,0.9386189258312021,420,0.782,0.36625,0.9581286932017733,19.21279009558932
70,WCS.dtm,oracle weights,0.0,0.0,0,0.782,0.36625,0.9581286932017733,19.21279009558932
70,WBH,ignore shift,0.15022421524663676,0.969309462915601,446,0.782,0.36625,1.0,1.0
70,WCS.hete,ignore shift,0.15022421524663676,0.969309462915601,446,0.782,0.36625,1.0,1.0
70,WCS.homo,ignore shift,0.15022421524663676,0.969309462915601,446,0.782,0.36625,1.0,1.0
70,WCS.dtm,ignore shift,0.0,0.0,0,0.782,0.36625,1.0,1.0
70,WBH,clip weights at 3,0.1056701030927835,0.887468030690537,388,0.782,0.36625,0.7194165585056266,3.0
70,WCS.hete,clip weights at 3,0.10741687979539642,0.8925831202046036,391,0.782,0.36625,0.7194165585056266,3.0
70,WCS.homo,clip weights at 3,0.10539845758354756,0.8900255754475703,389,0.782,0.36625,0.7194165585056266,3.0
70,WCS.dtm,clip weights at 3,0.0,0.0,0,0.782,0.36625,0.7194165585056266,3.0
71,WBH,oracle weights,0.13031914893617022,0.8515625,376,0.768,0.31625,0.8515336320437308,46.2150155981141
71,WCS.hete,oracle weights,0.11764705882352941,0.5078125,221,0.768,0.31625,0.8515336320437308,46.2150155981141
71,WCS.homo,oracle weights,0.13066666666666665,0.8489583333333334,375,0.768,0.31625,0.8515336320437308,46.2150155981141
71,WCS.dtm,oracle weights,0.0,0.0,0,0.768,0.31625,0.8515336320437308,46.2150155981141
71,WBH,ignore shift,0.1522248243559719,0.9427083333333334,427,0.768,0.31625,1.0,1.0
71,WCS.hete,ignore shift,0.1522248243559719,0.9427083333333334,427,0.768,0.31625,1.0,1.0
71,WCS.homo,ignore shift,0.1522248243559719,0.9427083333333334,427,0.768,0.31625,1.0,1.0
71,WCS.dtm,ignore shift,0.0,0.0,0,0.768,0.31625,1.0,1.0
71,WBH,clip weights at 3,0.07023411371237458,0.7239583333333334,299,0.768,0.31625,0.6429890483044816,3.0
71,WCS.hete,clip weights at 3,0.07333333333333333,0.7239583333333334,300,0.768,0.31625,0.6429890483044816,3.0
71,WCS.homo,clip weights at 3,0.07023411371237458,0.7239583333333334,299,0.768,0.31625,0.6429890483044816,3.0
71,WCS.dtm,clip weights at 3,0.0,0.0,0,0.768,0.31625,0.6429890483044816,3.0
72,WBH,oracle weights,0.12634408602150538,0.8666666666666667,372,0.75,0.35625,0.9575458483069312,28.273793760726388
72,WCS.hete,oracle weights,0.12835820895522387,0.7786666666666666,335,0.75,0.35625,0.9575458483069312,28.273793760726388
72,WCS.homo,oracle weights,0.1260053619302949,0.8693333333333333,373,0.75,0.35625,0.9575458483069312,28.273793760726388
72,WCS.dtm,oracle weights,0.0,0.0,0,0.75,0.35625,0.9575458483069312,28.273793760726388
72,WBH,ignore shift,0.15865384615384615,0.9333333333333333,416,0.75,0.35625,1.0,1.0
72,WCS.hete,ignore shift,0.15865384615384615,0.9333333333333333,416,0.75,0.35625,1.0,1.0
72,WCS.homo,ignore shift,0.1566265060240964,0.9333333333333333,415,0.75,0.35625,1.0,1.0
72,WCS.dtm,ignore shift,0.0,0.0,0,0.75,0.35625,1.0,1.0
72,WBH,clip weights at 3,0.09659090909090909,0.848,352,0.75,0.35625,0.6623384481936214,3.0
72,WCS.hete,clip weights at 3,0.09659090909090909,0.848,352,0.75,0.35625,0.6623384481936214,3.0
72,WCS.homo,clip weights at 3,0.09659090909090909,0.848,352,0.75,0.35625,0.6623384481936214,3.0
72,WCS.dtm,clip weights at 3,0.0,0.0,0,0.75,0.35625,0.6623384481936214,3.0
73,WBH,oracle weights,0.09562841530054644,0.8597402597402597,366,0.77,0.36375,1.0609836508527242,45.43995271921901
73,WCS.hete,oracle weights,0.10187667560321716,0.8701298701298701,373,0.77,0.36375,1.0609836508527242,45.43995271921901
73,WCS.homo,oracle weights,0.09946236559139784,0.8701298701298701,372,0.77,0.36375,1.0609836508527242,45.43995271921901
73,WCS.dtm,oracle weights,0.0,0.0,0,0.77,0.36375,1.0609836508527242,45.43995271921901
73,WBH,ignore shift,0.1342925659472422,0.9376623376623376,417,0.77,0.36375,1.0,1.0
73,WCS.hete,ignore shift,0.1342925659472422,0.9376623376623376,417,0.77,0.36375,1.0,1.0
73,WCS.homo,ignore shift,0.1342925659472422,0.9376623376623376,417,0.77,0.36375,1.0,1.0
73,WCS.dtm,ignore shift,0.0,0.0,0,0.77,0.36375,1.0,1.0
73,WBH,clip weights at 3,0.09433962264150944,0.8727272727272727,371,0.77,0.36375,0.7023534575858139,3.0
73,WCS.hete,clip weights at 3,0.09433962264150944,0.8727272727272727,371,0.77,0.36375,0.7023534575858139,3.0
73,WCS.homo,clip weights at 3,0.0967741935483871,0.8727272727272727,372,0.77,0.36375,0.7023534575858139,3.0
73,WCS.dtm,clip weights at 3,0.0,0.0,0,0.77,0.36375,0.7023534575858139,3.0
74,WBH,oracle weights,0.05934718100890208,0.8128205128205128,337,0.78,0.37375,1.0045270071947288,33.355925151513816
74,WCS.hete,oracle weights,0.06451612903225806,0.07435897435897436,31,0.78,0.37375,1.0045270071947288,33.355925151513816
74,WCS.homo,oracle weights,0.06086956521739131,0.8307692307692308,345,0.78,0.37375,1.0045270071947288,33.355925151513816
74,WCS.dtm,oracle weights,0.0,0.0,0,0.78,0.37375,1.0045270071947288,33.355925151513816
74,WBH,ignore shift,0.11566265060240964,0.941025641025641,415,0.78,0.37375,1.0,1.0
74,WCS.hete,ignore shift,0.11566265060240964,0.941025641025641,415,0.78,0.37375,1.0,1.0
74,WCS.homo,ignore shift,0.11566265060240964,0.941025641025641,415,0.78,0.37375,1.0,1.0
74,WCS.dtm,ignore shift,0.0,0.0,0,0.78,0.37375,1.0,1.0
74,WBH,clip weights at 3,0.05847953216374269,0.8256410256410256,342,0.78,0.37375,0.7253273923311353,3.0
74,WCS.hete,clip weights at 3,0.05813953488372093,0.8307692307692308,344,0.78,0.37375,0.7253273923311353,3.0
74,WCS.homo,clip weights at 3,0.05830903790087463,0.8282051282051283,343,0.78,0.37375,0.7253273923311353,3.0
74,WCS.dtm,clip weights at 3,0.0,0.0,0,0.78,0.37375,0.7253273923311353,3.0
75,WBH,oracle weights,0.08670520231213873,0.8081841432225064,346,0.782,0.38875,1.0247879406979536,35.97447883064236
75,WCS.hete,oracle weights,0.0946372239747634,0.7340153452685422,317,0.782,0.38875,1.0247879406979536,35.97447883064236
75,WCS.homo,oracle weights,0.08683473389355742,0.8337595907928389,357,0.782,0.38875,1.0247879406979536,35.97447883064236
75,WCS.dtm,oracle weights,0.0,0.0,0,0.782,0.38875,1.0247879406979536,35.97447883064236
75,WBH,ignore shift,0.14772727272727273,0.959079283887468,440,0.782,0.38875,1.0,1.0
75,WCS.hete,ignore shift,0.14772727272727273,0.959079283887468,440,0.782,0.38875,1.0,1.0
75,WCS.homo,ignore shift,0.14772727272727273,0.959079283887468,440,0.782,0.38875,1.0,1.0
75,WCS.dtm,ignore shift,0.0,0.0,0,0.782,0.38875,1.0,1.0
75,WBH,clip weights at 3,0.08620689655172414,0.8132992327365729,348,0.782,0.38875,0.7370485076162469,3.0
75,WCS.hete,clip weights at 3,0.08620689655172414,0.8132992327365729,348,0.782,0.38875,0.7370485076162469,3.0
75,WCS.homo,clip weights at 3,0.08620689655172414,0.8132992327365729,348,0.782,0.38875,0.7370485076162469,3.0
75,WCS.dtm,clip weights at 3,0.0,0.0,0,0.782,0.38875,0.7370485076162469,3.0
76,WBH,oracle weights,0.12169312169312169,0.8783068783068783,378,0.756,0.35,0.9503811549377624,34.12591246130355
76,WCS.hete,oracle weights,0.1238390092879257,0.7486772486772487,323,0.756,0.35,0.9503811549377624,34.12591246130355
76,WCS.homo,oracle weights,0.1220159151193634,0.8756613756613757,377,0.756,0.35,0.9503811549377624,34.12591246130355
76,WCS.dtm,oracle weights,0.0,0.0,0,0.756,0.35,0.9503811549377624,34.12591246130355
76,WBH,ignore shift,0.1553398058252427,0.9206349206349206,412,0.756,0.35,1.0,1.0
76,WCS.hete,ignore shift,0.1553398058252427,0.9206349206349206,412,0.756,0.35,1.0,1.0
76,WCS.homo,ignore shift,0.1553398058252427,0.9206349206349206,412,0.756,0.35,1.0,1.0
76,WCS.dtm,ignore shift,0.0,0.0,0,0.756,0.35,1.0,1.0
76,WBH,clip weights at 3,0.10955056179775281,0.8386243386243386,356,0.756,0.35,0.7089396192582157,3.0
76,WCS.hete,clip weights at 3,0.10955056179775281,0.8386243386243386,356,0.756,0.35,0.7089396192582157,3.0
76,WCS.homo,clip weights at 3,0.10955056179775281,0.8386243386243386,356,0.756,0.35,0.7089396192582157,3.0
76,WCS.dtm,clip weights at 3,0.0,0.0,0,0.756,0.35,0.7089396192582157,3.0
77,WBH,oracle weights,0.08549222797927461,0.8802992518703242,386,0.802,0.35375,1.0784066064369853,79.17576818535032
77,WCS.hete,oracle weights,0.08,0.8029925187032418,350,0.802,0.35375,1.0784066064369853,79.17576818535032
77,WCS.homo,oracle weights,0.0,0.0,0,0.802,0.35375,1.0784066064369853,79.17576818535032
77,WCS.dtm,oracle weights,0.0,0.0,0,0.802,0.35375,1.0784066064369853,79.17576818535032
77,WBH,ignore shift,0.11954022988505747,0.9551122194513716,435,0.802,0.35375,1.0,1.0
77,WCS.hete,ignore shift,0.1175115207373272,0.9551122194513716,434,0.802,0.35375,1.0,1.0
77,WCS.homo,ignore shift,0.11954022988505747,0.9551122194513716,435,0.802,0.35375,1.0,1.0
77,WCS.dtm,ignore shift,0.0,0.0,0,0.802,0.35375,1.0,1.0
77,WBH,clip weights at 3,0.05459770114942529,0.8204488778054863,348,0.802,0.35375,0.7135741766893773,3.0
77,WCS.hete,clip weights at 3,0.05459770114942529,0.8204488778054863,348,0.802,0.35375,0.7135741766893773,3.0
77,WCS.homo,clip weights at 3,0.05202312138728324,0.8179551122194514,346,0.802,0.35375,0.7135741766893773,3.0
77,WCS.dtm,clip weights at 3,0.0,0.0,0,0.802,0.35375,0.7135741766893773,3.0
78,WBH,oracle weights,0.054140127388535034,0.7634961439588689,314,0.778,0.355,0.9188754039216087,16.268966936116126
78,WCS.hete,oracle weights,0.041916167664670656,0.41131105398457585,167,0.778,0.355,0.9188754039216087,16.268966936116126
78,WCS.homo,oracle weights,0.05362776025236593,0.7712082262210797,317,0.778,0.355,0.9188754039216087,16.268966936116126
78,WCS.dtm,oracle weights,0.0,0.0,0,0.778,0.355,0.9188754039216087,16.268966936116126
78,WBH,ignore shift,0.10406091370558376,0.9074550128534704,394,0.778,0.355,1.0,1.0
78,WCS.hete,ignore shift,0.10406091370558376,0.9074550128534704,394,0.778,0.355,1.0,1.0
78,WCS.homo,ignore shift,0.10406091370558376,0.9074550128534704,394,0.778,0.355,1.0,1.0
78,WCS.dtm,ignore shift,0.0,0.0,0,0.778,0.355,1.0,1.0
78,WBH,clip weights at 3,0.05345911949685535,0.7737789203084833,318,0.778,0.355,0.7208829611457475,3.0
78,WCS.hete,clip weights at 3,0.05345911949685535,0.7737789203084833,318,0.778,0.355,0.7208829611457475,3.0
78,WCS.homo,clip weights at 3,0.05345911949685535,0.7737789203084833,318,0.778,0.355,0.7208829611457475,3.0
78,WCS.dtm,clip weights at 3,0.0,0.0,0,0.778,0.355,0.7208829611457475,3.0
